School Name,Grade,Year,Category,Number Tested,Mean Scale Score
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,6,2014,Female,56,303
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,7,2013,Female,57,294
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,7,2014,Female,37,307
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,8,2013,Female,61,305
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,8,2014,Female,62,297
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,All Grades,2013,Female,163,300
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,All Grades,2014,Female,155,301
THE ACADEMY OF TALENTED SCHOLARS,3,2013,Female,33,330
THE ACADEMY OF TALENTED SCHOLARS,3,2013,Male,30,335
THE ACADEMY OF TALENTED SCHOLARS,3,2014,Female,32,331
THE ACADEMY OF TALENTED SCHOLARS,3,2014,Male,28,338
THE ACADEMY OF TALENTED SCHOLARS,4,2013,Female,20,323
THE ACADEMY OF TALENTED SCHOLARS,4,2013,Male,29,325
THE ACADEMY OF TALENTED SCHOLARS,4,2014,Female,33,333
THE ACADEMY OF TALENTED SCHOLARS,4,2014,Male,29,341
THE ACADEMY OF TALENTED SCHOLARS,5,2014,Female,21,318
THE ACADEMY OF TALENTED SCHOLARS,5,2014,Male,25,328
THE ACADEMY OF TALENTED SCHOLARS,All Grades,2013,Female,53,327
THE ACADEMY OF TALENTED SCHOLARS,All Grades,2013,Male,59,330
THE ACADEMY OF TALENTED SCHOLARS,All Grades,2014,Female,86,329
THE ACADEMY OF TALENTED SCHOLARS,All Grades,2014,Male,82,336
BROOKLYN SCHOOL OF INQUIRY,3,2013,Female,49,336
BROOKLYN SCHOOL OF INQUIRY,3,2013,Male,32,340
BROOKLYN SCHOOL OF INQUIRY,3,2014,Female,29,339
BROOKLYN SCHOOL OF INQUIRY,3,2014,Male,29,347
BROOKLYN SCHOOL OF INQUIRY,4,2013,Female,26,337
BROOKLYN SCHOOL OF INQUIRY,4,2013,Male,23,345
BROOKLYN SCHOOL OF INQUIRY,4,2014,Female,50,342
BROOKLYN SCHOOL OF INQUIRY,4,2014,Male,30,343
BROOKLYN SCHOOL OF INQUIRY,5,2014,Female,24,343
BROOKLYN SCHOOL OF INQUIRY,5,2014,Male,22,351
BROOKLYN SCHOOL OF INQUIRY,All Grades,2013,Female,75,337
BROOKLYN SCHOOL OF INQUIRY,All Grades,2013,Male,55,342
BROOKLYN SCHOOL OF INQUIRY,All Grades,2014,Female,103,341
BROOKLYN SCHOOL OF INQUIRY,All Grades,2014,Male,81,347
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,3,2013,Female,24,354
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,3,2013,Male,31,359
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,3,2014,Female,41,334
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,3,2014,Male,49,333
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,4,2014,Female,22,358
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,4,2014,Male,29,364
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,All Grades,2013,Female,24,354
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,All Grades,2013,Male,31,359
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,All Grades,2014,Female,63,342
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,All Grades,2014,Male,78,344
"SCHOOL OF MATH, SCIENCE, AND HEALTHY LIVING",3,2014,Female,25,287
"SCHOOL OF MATH, SCIENCE, AND HEALTHY LIVING",3,2014,Male,28,281
"SCHOOL OF MATH, SCIENCE, AND HEALTHY LIVING",All Grades,2014,Female,25,287
"SCHOOL OF MATH, SCIENCE, AND HEALTHY LIVING",All Grades,2014,Male,28,281
P.S. 90 EDNA COHEN SCHOOL,3,2013,Female,58,283
P.S. 90 EDNA COHEN SCHOOL,3,2013,Male,35,299
P.S. 90 EDNA COHEN SCHOOL,3,2014,Female,44,289
P.S. 90 EDNA COHEN SCHOOL,3,2014,Male,45,298
P.S. 90 EDNA COHEN SCHOOL,4,2013,Female,40,289
P.S. 90 EDNA COHEN SCHOOL,4,2013,Male,33,300
P.S. 90 EDNA COHEN SCHOOL,4,2014,Female,60,296
P.S. 90 EDNA COHEN SCHOOL,4,2014,Male,39,299
P.S. 90 EDNA COHEN SCHOOL,5,2013,Female,37,297
P.S. 90 EDNA COHEN SCHOOL,5,2013,Male,25,285
P.S. 90 EDNA COHEN SCHOOL,5,2014,Female,38,298
P.S. 90 EDNA COHEN SCHOOL,5,2014,Male,32,314
P.S. 90 EDNA COHEN SCHOOL,All Grades,2013,Female,135,289
P.S. 90 EDNA COHEN SCHOOL,All Grades,2013,Male,93,296
P.S. 90 EDNA COHEN SCHOOL,All Grades,2014,Female,142,294
P.S. 90 EDNA COHEN SCHOOL,All Grades,2014,Male,116,303
P.S. 095 THE GRAVESEND,3,2013,Female,59,320
P.S. 095 THE GRAVESEND,3,2013,Male,67,316
P.S. 095 THE GRAVESEND,3,2014,Female,57,320
P.S. 095 THE GRAVESEND,3,2014,Male,59,313
P.S. 095 THE GRAVESEND,4,2013,Female,61,303
P.S. 095 THE GRAVESEND,4,2013,Male,59,302
P.S. 095 THE GRAVESEND,4,2014,Female,60,318
P.S. 095 THE GRAVESEND,4,2014,Male,63,317
P.S. 095 THE GRAVESEND,5,2013,Female,45,315
P.S. 095 THE GRAVESEND,5,2013,Male,54,309
P.S. 095 THE GRAVESEND,5,2014,Female,61,318
P.S. 095 THE GRAVESEND,5,2014,Male,57,313
P.S. 095 THE GRAVESEND,6,2013,Female,27,298
P.S. 095 THE GRAVESEND,6,2013,Male,26,309
P.S. 095 THE GRAVESEND,6,2014,Female,18,321
P.S. 095 THE GRAVESEND,6,2014,Male,31,313
P.S. 095 THE GRAVESEND,7,2013,Female,32,296
P.S. 095 THE GRAVESEND,7,2013,Male,31,296
P.S. 095 THE GRAVESEND,7,2014,Female,24,311
P.S. 095 THE GRAVESEND,7,2014,Male,25,320
P.S. 095 THE GRAVESEND,8,2013,Female,25,304
P.S. 095 THE GRAVESEND,8,2013,Male,29,306
P.S. 095 THE GRAVESEND,8,2014,Female,28,304
P.S. 095 THE GRAVESEND,8,2014,Male,31,297
P.S. 095 THE GRAVESEND,All Grades,2013,Female,249,308
P.S. 095 THE GRAVESEND,All Grades,2013,Male,266,307
P.S. 095 THE GRAVESEND,All Grades,2014,Female,248,316
P.S. 095 THE GRAVESEND,All Grades,2014,Male,266,313
I.S. 096 SETH LOW,6,2013,Female,91,297
I.S. 096 SETH LOW,6,2013,Male,106,295
I.S. 096 SETH LOW,6,2014,Female,80,305
I.S. 096 SETH LOW,6,2014,Male,86,299
I.S. 096 SETH LOW,7,2013,Female,114,295
I.S. 096 SETH LOW,7,2013,Male,126,286
I.S. 096 SETH LOW,7,2014,Female,100,299
I.S. 096 SETH LOW,7,2014,Male,116,303
I.S. 096 SETH LOW,8,2013,Female,115,305
I.S. 096 SETH LOW,8,2013,Male,118,299
I.S. 096 SETH LOW,8,2014,Female,113,309
I.S. 096 SETH LOW,8,2014,Male,131,297
I.S. 096 SETH LOW,All Grades,2013,Female,320,299
I.S. 096 SETH LOW,All Grades,2013,Male,350,293
I.S. 096 SETH LOW,All Grades,2014,Female,293,305
I.S. 096 SETH LOW,All Grades,2014,Male,333,300
P.S. 97 THE HIGHLAWN,3,2013,Female,75,314
P.S. 97 THE HIGHLAWN,3,2013,Male,56,319
P.S. 97 THE HIGHLAWN,3,2014,Female,71,316
P.S. 97 THE HIGHLAWN,3,2014,Male,59,315
P.S. 97 THE HIGHLAWN,4,2013,Female,68,310
P.S. 97 THE HIGHLAWN,4,2013,Male,60,315
P.S. 97 THE HIGHLAWN,4,2014,Female,69,318
P.S. 97 THE HIGHLAWN,4,2014,Male,55,330
P.S. 97 THE HIGHLAWN,5,2013,Female,56,331
P.S. 97 THE HIGHLAWN,5,2013,Male,55,322
P.S. 97 THE HIGHLAWN,5,2014,Female,65,331
P.S. 97 THE HIGHLAWN,5,2014,Male,59,333
P.S. 97 THE HIGHLAWN,All Grades,2013,Female,199,317
P.S. 97 THE HIGHLAWN,All Grades,2013,Male,171,319
P.S. 97 THE HIGHLAWN,All Grades,2014,Female,205,322
P.S. 97 THE HIGHLAWN,All Grades,2014,Male,173,326
I.S. 98 BAY ACADEMY,6,2013,Female,247,336
I.S. 98 BAY ACADEMY,6,2013,Male,217,339
I.S. 98 BAY ACADEMY,6,2014,Female,264,344
I.S. 98 BAY ACADEMY,6,2014,Male,214,345
I.S. 98 BAY ACADEMY,7,2013,Female,221,337
I.S. 98 BAY ACADEMY,7,2013,Male,192,341
I.S. 98 BAY ACADEMY,7,2014,Female,239,348
I.S. 98 BAY ACADEMY,7,2014,Male,210,348
I.S. 98 BAY ACADEMY,8,2013,Female,208,330
I.S. 98 BAY ACADEMY,8,2013,Male,188,332
I.S. 98 BAY ACADEMY,8,2014,Female,218,354
I.S. 98 BAY ACADEMY,8,2014,Male,188,354
I.S. 98 BAY ACADEMY,All Grades,2013,Female,676,335
I.S. 98 BAY ACADEMY,All Grades,2013,Male,597,338
I.S. 98 BAY ACADEMY,All Grades,2014,Female,721,348
I.S. 98 BAY ACADEMY,All Grades,2014,Male,612,349
P.S. 099 ISAAC ASIMOV,3,2013,Female,55,292
P.S. 099 ISAAC ASIMOV,3,2013,Male,43,313
P.S. 099 ISAAC ASIMOV,3,2014,Female,45,310
P.S. 099 ISAAC ASIMOV,3,2014,Male,36,304
P.S. 099 ISAAC ASIMOV,4,2013,Female,34,312
P.S. 099 ISAAC ASIMOV,4,2013,Male,42,319
P.S. 099 ISAAC ASIMOV,4,2014,Female,53,306
P.S. 099 ISAAC ASIMOV,4,2014,Male,45,321
P.S. 099 ISAAC ASIMOV,5,2013,Female,30,304
P.S. 099 ISAAC ASIMOV,5,2013,Male,48,319
P.S. 099 ISAAC ASIMOV,5,2014,Female,35,330
P.S. 099 ISAAC ASIMOV,5,2014,Male,45,331
P.S. 099 ISAAC ASIMOV,6,2013,Female,30,301
P.S. 099 ISAAC ASIMOV,6,2013,Male,35,294
P.S. 099 ISAAC ASIMOV,6,2014,Female,25,293
P.S. 099 ISAAC ASIMOV,6,2014,Male,47,294
P.S. 099 ISAAC ASIMOV,7,2013,Female,50,289
P.S. 099 ISAAC ASIMOV,7,2013,Male,52,293
P.S. 099 ISAAC ASIMOV,7,2014,Female,34,298
P.S. 099 ISAAC ASIMOV,7,2014,Male,41,298
P.S. 099 ISAAC ASIMOV,8,2013,Female,39,289
P.S. 099 ISAAC ASIMOV,8,2013,Male,50,294
P.S. 099 ISAAC ASIMOV,8,2014,Female,40,289
P.S. 099 ISAAC ASIMOV,8,2014,Male,43,292
P.S. 099 ISAAC ASIMOV,All Grades,2013,Female,238,296
P.S. 099 ISAAC ASIMOV,All Grades,2013,Male,270,305
P.S. 099 ISAAC ASIMOV,All Grades,2014,Female,232,305
P.S. 099 ISAAC ASIMOV,All Grades,2014,Male,257,307
P.S. 100 THE CONEY ISLAND SCHOOL,3,2013,Female,59,317
P.S. 100 THE CONEY ISLAND SCHOOL,3,2013,Male,61,321
P.S. 100 THE CONEY ISLAND SCHOOL,3,2014,Female,53,324
P.S. 100 THE CONEY ISLAND SCHOOL,3,2014,Male,54,324
P.S. 100 THE CONEY ISLAND SCHOOL,4,2013,Female,52,329
P.S. 100 THE CONEY ISLAND SCHOOL,4,2013,Male,52,328
P.S. 100 THE CONEY ISLAND SCHOOL,4,2014,Female,58,327
P.S. 100 THE CONEY ISLAND SCHOOL,4,2014,Male,62,329
P.S. 100 THE CONEY ISLAND SCHOOL,5,2013,Female,67,315
P.S. 100 THE CONEY ISLAND SCHOOL,5,2013,Male,49,302
P.S. 100 THE CONEY ISLAND SCHOOL,5,2014,Female,48,337
P.S. 100 THE CONEY ISLAND SCHOOL,5,2014,Male,51,332
P.S. 100 THE CONEY ISLAND SCHOOL,All Grades,2013,Female,178,320
P.S. 100 THE CONEY ISLAND SCHOOL,All Grades,2013,Male,162,317
P.S. 100 THE CONEY ISLAND SCHOOL,All Grades,2014,Female,159,329
P.S. 100 THE CONEY ISLAND SCHOOL,All Grades,2014,Male,167,328
P.S. 101 THE VERRAZANO,3,2013,Female,63,318
P.S. 101 THE VERRAZANO,3,2013,Male,82,316
P.S. 101 THE VERRAZANO,3,2014,Female,68,314
P.S. 101 THE VERRAZANO,3,2014,Male,90,323
P.S. 101 THE VERRAZANO,4,2013,Female,71,325
P.S. 101 THE VERRAZANO,4,2013,Male,77,326
P.S. 101 THE VERRAZANO,4,2014,Female,67,327
P.S. 101 THE VERRAZANO,4,2014,Male,73,331
P.S. 101 THE VERRAZANO,5,2013,Female,74,332
P.S. 101 THE VERRAZANO,5,2013,Male,90,320
P.S. 101 THE VERRAZANO,5,2014,Female,72,334
P.S. 101 THE VERRAZANO,5,2014,Male,73,328
P.S. 101 THE VERRAZANO,All Grades,2013,Female,208,325
P.S. 101 THE VERRAZANO,All Grades,2013,Male,249,320
P.S. 101 THE VERRAZANO,All Grades,2014,Female,207,325
P.S. 101 THE VERRAZANO,All Grades,2014,Male,236,327
P.S. 121 NELSON A. ROCKEFELLER,3,2013,Female,18,312
P.S. 121 NELSON A. ROCKEFELLER,3,2013,Male,11,303
P.S. 121 NELSON A. ROCKEFELLER,3,2014,Female,23,321
P.S. 121 NELSON A. ROCKEFELLER,3,2014,Male,15,311
P.S. 121 NELSON A. ROCKEFELLER,4,2013,Female,16,304
P.S. 121 NELSON A. ROCKEFELLER,4,2013,Male,12,296
P.S. 121 NELSON A. ROCKEFELLER,4,2014,Female,18,320
P.S. 121 NELSON A. ROCKEFELLER,4,2014,Male,9,312
P.S. 121 NELSON A. ROCKEFELLER,5,2013,Female,18,320
P.S. 121 NELSON A. ROCKEFELLER,5,2013,Male,17,307
P.S. 121 NELSON A. ROCKEFELLER,5,2014,Female,18,310
P.S. 121 NELSON A. ROCKEFELLER,5,2014,Male,13,306
P.S. 121 NELSON A. ROCKEFELLER,6,2013,Female,17,296
P.S. 121 NELSON A. ROCKEFELLER,6,2013,Male,18,315
P.S. 121 NELSON A. ROCKEFELLER,6,2014,Female,17,319
P.S. 121 NELSON A. ROCKEFELLER,6,2014,Male,14,302
P.S. 121 NELSON A. ROCKEFELLER,7,2013,Female,12,279
P.S. 121 NELSON A. ROCKEFELLER,7,2013,Male,12,286
P.S. 121 NELSON A. ROCKEFELLER,7,2014,Female,18,308
P.S. 121 NELSON A. ROCKEFELLER,7,2014,Male,16,325
P.S. 121 NELSON A. ROCKEFELLER,8,2013,Female,8,319
P.S. 121 NELSON A. ROCKEFELLER,8,2013,Male,9,296
P.S. 121 NELSON A. ROCKEFELLER,8,2014,Female,13,295
P.S. 121 NELSON A. ROCKEFELLER,8,2014,Male,13,297
P.S. 121 NELSON A. ROCKEFELLER,All Grades,2013,Female,89,305
P.S. 121 NELSON A. ROCKEFELLER,All Grades,2013,Male,79,302
P.S. 121 NELSON A. ROCKEFELLER,All Grades,2014,Female,107,313
P.S. 121 NELSON A. ROCKEFELLER,All Grades,2014,Male,80,309
P.S. 128 BENSONHURST,3,2013,Female,29,299
P.S. 128 BENSONHURST,3,2013,Male,41,293
P.S. 128 BENSONHURST,3,2014,Female,32,307
P.S. 128 BENSONHURST,3,2014,Male,38,307
P.S. 128 BENSONHURST,4,2013,Female,36,299
P.S. 128 BENSONHURST,4,2013,Male,15,305
P.S. 128 BENSONHURST,4,2014,Female,29,307
P.S. 128 BENSONHURST,4,2014,Male,40,303
P.S. 128 BENSONHURST,5,2013,Female,32,301
P.S. 128 BENSONHURST,5,2013,Male,29,307
P.S. 128 BENSONHURST,5,2014,Female,31,314
P.S. 128 BENSONHURST,5,2014,Male,12,308
P.S. 128 BENSONHURST,All Grades,2013,Female,97,300
P.S. 128 BENSONHURST,All Grades,2013,Male,85,300
P.S. 128 BENSONHURST,All Grades,2014,Female,92,309
P.S. 128 BENSONHURST,All Grades,2014,Male,90,305
P.S. 153 HOMECREST,3,2013,Female,41,301
P.S. 153 HOMECREST,3,2013,Male,33,297
P.S. 153 HOMECREST,3,2014,Female,42,329
P.S. 153 HOMECREST,3,2014,Male,29,317
P.S. 153 HOMECREST,4,2013,Female,41,305
P.S. 153 HOMECREST,4,2013,Male,44,307
P.S. 153 HOMECREST,4,2014,Female,41,309
P.S. 153 HOMECREST,4,2014,Male,38,311
P.S. 153 HOMECREST,5,2013,Female,33,300
P.S. 153 HOMECREST,5,2013,Male,32,316
P.S. 153 HOMECREST,5,2014,Female,45,311
P.S. 153 HOMECREST,5,2014,Male,45,313
P.S. 153 HOMECREST,All Grades,2013,Female,115,302
P.S. 153 HOMECREST,All Grades,2013,Male,109,307
P.S. 153 HOMECREST,All Grades,2014,Female,128,316
P.S. 153 HOMECREST,All Grades,2014,Male,112,314
P.S. 177 THE MARLBORO,3,2013,Female,85,297
P.S. 177 THE MARLBORO,3,2013,Male,64,302
P.S. 177 THE MARLBORO,3,2014,Female,70,309
P.S. 177 THE MARLBORO,3,2014,Male,73,309
P.S. 177 THE MARLBORO,4,2013,Female,70,308
P.S. 177 THE MARLBORO,4,2013,Male,65,307
P.S. 177 THE MARLBORO,4,2014,Female,86,321
P.S. 177 THE MARLBORO,4,2014,Male,69,321
P.S. 177 THE MARLBORO,5,2013,Female,71,303
P.S. 177 THE MARLBORO,5,2013,Male,76,315
P.S. 177 THE MARLBORO,5,2014,Female,68,315
P.S. 177 THE MARLBORO,5,2014,Male,60,313
P.S. 177 THE MARLBORO,All Grades,2013,Female,226,302
P.S. 177 THE MARLBORO,All Grades,2013,Male,205,308
P.S. 177 THE MARLBORO,All Grades,2014,Female,224,315
P.S. 177 THE MARLBORO,All Grades,2014,Male,202,314
P.S. 188 MICHAEL E. BERDY,3,2013,Female,49,275
P.S. 188 MICHAEL E. BERDY,3,2013,Male,46,282
P.S. 188 MICHAEL E. BERDY,3,2014,Female,47,270
P.S. 188 MICHAEL E. BERDY,3,2014,Male,49,281
P.S. 188 MICHAEL E. BERDY,4,2013,Female,44,280
P.S. 188 MICHAEL E. BERDY,4,2013,Male,36,284
P.S. 188 MICHAEL E. BERDY,4,2014,Female,42,275
P.S. 188 MICHAEL E. BERDY,4,2014,Male,43,283
P.S. 188 MICHAEL E. BERDY,5,2013,Female,31,284
P.S. 188 MICHAEL E. BERDY,5,2013,Male,41,283
P.S. 188 MICHAEL E. BERDY,5,2014,Female,39,298
P.S. 188 MICHAEL E. BERDY,5,2014,Male,35,295
P.S. 188 MICHAEL E. BERDY,All Grades,2013,Female,124,279
P.S. 188 MICHAEL E. BERDY,All Grades,2013,Male,123,283
P.S. 188 MICHAEL E. BERDY,All Grades,2014,Female,128,281
P.S. 188 MICHAEL E. BERDY,All Grades,2014,Male,127,285
P.S. 199 FREDERICK WACHTEL,3,2013,Female,29,307
P.S. 199 FREDERICK WACHTEL,3,2013,Male,55,314
P.S. 199 FREDERICK WACHTEL,3,2014,Female,38,317
P.S. 199 FREDERICK WACHTEL,3,2014,Male,42,308
P.S. 199 FREDERICK WACHTEL,4,2013,Female,39,311
P.S. 199 FREDERICK WACHTEL,4,2013,Male,39,308
P.S. 199 FREDERICK WACHTEL,4,2014,Female,28,319
P.S. 199 FREDERICK WACHTEL,4,2014,Male,47,320
P.S. 199 FREDERICK WACHTEL,5,2013,Female,43,312
P.S. 199 FREDERICK WACHTEL,5,2013,Male,38,302
P.S. 199 FREDERICK WACHTEL,5,2014,Female,34,331
P.S. 199 FREDERICK WACHTEL,5,2014,Male,40,331
P.S. 199 FREDERICK WACHTEL,All Grades,2013,Female,111,310
P.S. 199 FREDERICK WACHTEL,All Grades,2013,Male,132,309
P.S. 199 FREDERICK WACHTEL,All Grades,2014,Female,100,322
P.S. 199 FREDERICK WACHTEL,All Grades,2014,Male,129,320
P.S. 209 MARGARET MEAD,3,2013,Female,38,314
P.S. 209 MARGARET MEAD,3,2013,Male,40,314
P.S. 209 MARGARET MEAD,3,2014,Female,37,317
P.S. 209 MARGARET MEAD,3,2014,Male,37,310
P.S. 209 MARGARET MEAD,4,2013,Female,29,304
P.S. 209 MARGARET MEAD,4,2013,Male,33,315
P.S. 209 MARGARET MEAD,4,2014,Female,40,322
P.S. 209 MARGARET MEAD,4,2014,Male,33,314
P.S. 209 MARGARET MEAD,5,2013,Female,41,306
P.S. 209 MARGARET MEAD,5,2013,Male,49,302
P.S. 209 MARGARET MEAD,5,2014,Female,30,305
P.S. 209 MARGARET MEAD,5,2014,Male,33,320
P.S. 209 MARGARET MEAD,6,2013,Female,36,300
P.S. 209 MARGARET MEAD,6,2013,Male,38,290
P.S. 209 MARGARET MEAD,6,2014,Female,29,308
P.S. 209 MARGARET MEAD,6,2014,Male,34,292
P.S. 209 MARGARET MEAD,7,2013,Female,20,289
P.S. 209 MARGARET MEAD,7,2013,Male,29,302
P.S. 209 MARGARET MEAD,7,2014,Female,30,301
P.S. 209 MARGARET MEAD,7,2014,Male,37,301
P.S. 209 MARGARET MEAD,8,2013,Female,26,326
P.S. 209 MARGARET MEAD,8,2013,Male,26,308
P.S. 209 MARGARET MEAD,8,2014,Female,10,294
P.S. 209 MARGARET MEAD,8,2014,Male,16,298
P.S. 209 MARGARET MEAD,All Grades,2013,Female,190,307
P.S. 209 MARGARET MEAD,All Grades,2013,Male,215,305
P.S. 209 MARGARET MEAD,All Grades,2014,Female,176,310
P.S. 209 MARGARET MEAD,All Grades,2014,Male,190,306
P.S. 212 LADY DEBORAH MOODY,3,2013,Female,39,287
P.S. 212 LADY DEBORAH MOODY,3,2013,Male,43,298
P.S. 212 LADY DEBORAH MOODY,3,2014,Female,50,297
P.S. 212 LADY DEBORAH MOODY,3,2014,Male,52,300
P.S. 212 LADY DEBORAH MOODY,4,2013,Female,38,289
P.S. 212 LADY DEBORAH MOODY,4,2013,Male,36,284
P.S. 212 LADY DEBORAH MOODY,4,2014,Female,39,306
P.S. 212 LADY DEBORAH MOODY,4,2014,Male,42,315
P.S. 212 LADY DEBORAH MOODY,5,2013,Female,38,304
P.S. 212 LADY DEBORAH MOODY,5,2013,Male,41,305
P.S. 212 LADY DEBORAH MOODY,5,2014,Female,37,310
P.S. 212 LADY DEBORAH MOODY,5,2014,Male,31,309
P.S. 212 LADY DEBORAH MOODY,All Grades,2013,Female,115,293
P.S. 212 LADY DEBORAH MOODY,All Grades,2013,Male,120,296
P.S. 212 LADY DEBORAH MOODY,All Grades,2014,Female,126,303
P.S. 212 LADY DEBORAH MOODY,All Grades,2014,Male,125,307
P.S. 215 MORRIS H. WEISS,3,2013,Female,58,322
P.S. 215 MORRIS H. WEISS,3,2013,Male,63,319
P.S. 215 MORRIS H. WEISS,3,2014,Female,77,329
P.S. 215 MORRIS H. WEISS,3,2014,Male,74,327
P.S. 215 MORRIS H. WEISS,4,2013,Female,67,334
P.S. 215 MORRIS H. WEISS,4,2013,Male,63,323
P.S. 215 MORRIS H. WEISS,4,2014,Female,55,334
P.S. 215 MORRIS H. WEISS,4,2014,Male,62,330
P.S. 215 MORRIS H. WEISS,5,2013,Female,54,323
P.S. 215 MORRIS H. WEISS,5,2013,Male,59,320
P.S. 215 MORRIS H. WEISS,5,2014,Female,67,332
P.S. 215 MORRIS H. WEISS,5,2014,Male,61,325
P.S. 215 MORRIS H. WEISS,All Grades,2013,Female,179,327
P.S. 215 MORRIS H. WEISS,All Grades,2013,Male,185,320
P.S. 215 MORRIS H. WEISS,All Grades,2014,Female,199,331
P.S. 215 MORRIS H. WEISS,All Grades,2014,Male,197,327
P.S. 216 ARTURO TOSCANINI,3,2013,Female,46,298
P.S. 216 ARTURO TOSCANINI,3,2013,Male,43,303
P.S. 216 ARTURO TOSCANINI,3,2014,Female,32,306
P.S. 216 ARTURO TOSCANINI,3,2014,Male,36,311
P.S. 216 ARTURO TOSCANINI,4,2013,Female,33,309
P.S. 216 ARTURO TOSCANINI,4,2013,Male,40,304
P.S. 216 ARTURO TOSCANINI,4,2014,Female,37,308
P.S. 216 ARTURO TOSCANINI,4,2014,Male,45,308
P.S. 216 ARTURO TOSCANINI,5,2013,Female,28,322
P.S. 216 ARTURO TOSCANINI,5,2013,Male,32,324
P.S. 216 ARTURO TOSCANINI,5,2014,Female,32,337
P.S. 216 ARTURO TOSCANINI,5,2014,Male,37,324
P.S. 216 ARTURO TOSCANINI,All Grades,2013,Female,107,308
P.S. 216 ARTURO TOSCANINI,All Grades,2013,Male,115,309
P.S. 216 ARTURO TOSCANINI,All Grades,2014,Female,101,317
P.S. 216 ARTURO TOSCANINI,All Grades,2014,Male,118,314
P.S. K225 - THE EILEEN E. ZAGLIN,3,2013,Female,34,311
P.S. K225 - THE EILEEN E. ZAGLIN,3,2013,Male,43,300
P.S. K225 - THE EILEEN E. ZAGLIN,3,2014,Female,35,313
P.S. K225 - THE EILEEN E. ZAGLIN,3,2014,Male,53,310
P.S. K225 - THE EILEEN E. ZAGLIN,4,2013,Female,47,296
P.S. K225 - THE EILEEN E. ZAGLIN,4,2013,Male,26,300
P.S. K225 - THE EILEEN E. ZAGLIN,4,2014,Female,41,317
P.S. K225 - THE EILEEN E. ZAGLIN,4,2014,Male,48,299
P.S. K225 - THE EILEEN E. ZAGLIN,5,2013,Female,47,309
P.S. K225 - THE EILEEN E. ZAGLIN,5,2013,Male,49,317
P.S. K225 - THE EILEEN E. ZAGLIN,5,2014,Female,45,317
P.S. K225 - THE EILEEN E. ZAGLIN,5,2014,Male,27,312
P.S. K225 - THE EILEEN E. ZAGLIN,6,2013,Female,54,292
P.S. K225 - THE EILEEN E. ZAGLIN,6,2013,Male,65,297
P.S. K225 - THE EILEEN E. ZAGLIN,6,2014,Female,58,305
P.S. K225 - THE EILEEN E. ZAGLIN,6,2014,Male,55,303
P.S. K225 - THE EILEEN E. ZAGLIN,7,2013,Female,45,287
P.S. K225 - THE EILEEN E. ZAGLIN,7,2013,Male,62,291
P.S. K225 - THE EILEEN E. ZAGLIN,7,2014,Female,57,294
P.S. K225 - THE EILEEN E. ZAGLIN,7,2014,Male,69,304
P.S. K225 - THE EILEEN E. ZAGLIN,8,2013,Female,46,292
P.S. K225 - THE EILEEN E. ZAGLIN,8,2013,Male,79,302
P.S. K225 - THE EILEEN E. ZAGLIN,8,2014,Female,40,265
P.S. K225 - THE EILEEN E. ZAGLIN,8,2014,Male,54,269
P.S. K225 - THE EILEEN E. ZAGLIN,All Grades,2013,Female,273,297
P.S. K225 - THE EILEEN E. ZAGLIN,All Grades,2013,Male,324,301
P.S. K225 - THE EILEEN E. ZAGLIN,All Grades,2014,Female,276,302
P.S. K225 - THE EILEEN E. ZAGLIN,All Grades,2014,Male,306,299
P.S. 226 ALFRED DE B.MASON,3,2013,Female,59,296
P.S. 226 ALFRED DE B.MASON,3,2013,Male,54,295
P.S. 226 ALFRED DE B.MASON,3,2014,Female,41,322
P.S. 226 ALFRED DE B.MASON,3,2014,Male,69,319
P.S. 226 ALFRED DE B.MASON,4,2013,Female,47,307
P.S. 226 ALFRED DE B.MASON,4,2013,Male,50,309
P.S. 226 ALFRED DE B.MASON,4,2014,Female,55,300
P.S. 226 ALFRED DE B.MASON,4,2014,Male,52,296
P.S. 226 ALFRED DE B.MASON,5,2013,Female,32,307
P.S. 226 ALFRED DE B.MASON,5,2013,Male,41,316
P.S. 226 ALFRED DE B.MASON,5,2014,Female,48,317
P.S. 226 ALFRED DE B.MASON,5,2014,Male,53,311
