School Name,Grade,Year,Category,Number Tested,Mean Scale Score
P.S. 185 WALTER KASSENBROCK,4,2013,Male,70,317
P.S. 185 WALTER KASSENBROCK,4,2014,Female,59,315
P.S. 185 WALTER KASSENBROCK,4,2014,Male,75,304
P.S. 185 WALTER KASSENBROCK,5,2013,Female,70,317
P.S. 185 WALTER KASSENBROCK,5,2013,Male,73,321
P.S. 185 WALTER KASSENBROCK,5,2014,Female,68,319
P.S. 185 WALTER KASSENBROCK,5,2014,Male,66,314
P.S. 185 WALTER KASSENBROCK,All Grades,2013,Female,197,319
P.S. 185 WALTER KASSENBROCK,All Grades,2013,Male,218,314
P.S. 185 WALTER KASSENBROCK,All Grades,2014,Female,177,317
P.S. 185 WALTER KASSENBROCK,All Grades,2014,Male,200,310
P.S. 186 DR. IRVING A GLADSTONE,3,2013,Female,64,309
P.S. 186 DR. IRVING A GLADSTONE,3,2013,Male,68,297
P.S. 186 DR. IRVING A GLADSTONE,3,2014,Female,87,307
P.S. 186 DR. IRVING A GLADSTONE,3,2014,Male,79,309
P.S. 186 DR. IRVING A GLADSTONE,4,2013,Female,77,322
P.S. 186 DR. IRVING A GLADSTONE,4,2013,Male,67,312
P.S. 186 DR. IRVING A GLADSTONE,4,2014,Female,67,307
P.S. 186 DR. IRVING A GLADSTONE,4,2014,Male,68,304
P.S. 186 DR. IRVING A GLADSTONE,5,2013,Female,60,306
P.S. 186 DR. IRVING A GLADSTONE,5,2013,Male,69,312
P.S. 186 DR. IRVING A GLADSTONE,5,2014,Female,78,318
P.S. 186 DR. IRVING A GLADSTONE,5,2014,Male,70,307
P.S. 186 DR. IRVING A GLADSTONE,All Grades,2013,Female,201,313
P.S. 186 DR. IRVING A GLADSTONE,All Grades,2013,Male,204,307
P.S. 186 DR. IRVING A GLADSTONE,All Grades,2014,Female,232,311
P.S. 186 DR. IRVING A GLADSTONE,All Grades,2014,Male,217,307
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,6,2013,Female,150,350
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,6,2013,Male,155,346
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,6,2014,Female,185,351
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,6,2014,Male,171,339
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,7,2013,Female,136,351
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,7,2013,Male,143,348
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,7,2014,Female,145,344
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,7,2014,Male,149,340
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,8,2013,Female,160,348
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,8,2013,Male,130,341
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,8,2014,Female,135,354
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,8,2014,Male,143,346
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,All Grades,2013,Female,446,349
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,All Grades,2013,Male,428,345
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,All Grades,2014,Female,465,349
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,All Grades,2014,Male,463,342
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,3,2013,Female,33,296
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,3,2013,Male,25,285
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,3,2014,Female,37,291
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,3,2014,Male,34,292
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,4,2013,Female,23,292
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,4,2013,Male,29,279
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,4,2014,Female,32,292
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,4,2014,Male,26,287
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,5,2013,Female,25,313
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,5,2013,Male,32,287
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,5,2014,Female,22,296
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,5,2014,Male,30,294
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,6,2013,Female,21,305
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,6,2013,Male,27,285
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,6,2014,Female,27,313
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,6,2014,Male,30,298
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,7,2013,Female,31,291
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,7,2013,Male,39,293
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,7,2014,Female,20,307
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,7,2014,Male,25,291
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,8,2013,Female,31,294
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,8,2013,Male,38,297
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,8,2014,Female,25,298
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,8,2014,Male,39,296
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,All Grades,2013,Female,164,298
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,All Grades,2013,Male,190,289
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,All Grades,2014,Female,163,299
P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,All Grades,2014,Male,184,293
P.S. 200 BENSON SCHOOL,3,2013,Female,84,306
P.S. 200 BENSON SCHOOL,3,2013,Male,105,302
P.S. 200 BENSON SCHOOL,3,2014,Female,103,308
P.S. 200 BENSON SCHOOL,3,2014,Male,106,302
P.S. 200 BENSON SCHOOL,4,2013,Female,89,308
P.S. 200 BENSON SCHOOL,4,2013,Male,98,297
P.S. 200 BENSON SCHOOL,4,2014,Female,83,308
P.S. 200 BENSON SCHOOL,4,2014,Male,112,299
P.S. 200 BENSON SCHOOL,5,2013,Female,108,317
P.S. 200 BENSON SCHOOL,5,2013,Male,105,310
P.S. 200 BENSON SCHOOL,5,2014,Female,84,310
P.S. 200 BENSON SCHOOL,5,2014,Male,98,302
P.S. 200 BENSON SCHOOL,All Grades,2013,Female,281,311
P.S. 200 BENSON SCHOOL,All Grades,2013,Male,308,303
P.S. 200 BENSON SCHOOL,All Grades,2014,Female,270,309
P.S. 200 BENSON SCHOOL,All Grades,2014,Male,316,301
J.H.S. 201 THE DYKER HEIGHTS,6,2013,Female,228,318
J.H.S. 201 THE DYKER HEIGHTS,6,2013,Male,221,310
J.H.S. 201 THE DYKER HEIGHTS,6,2014,Female,214,317
J.H.S. 201 THE DYKER HEIGHTS,6,2014,Male,232,312
J.H.S. 201 THE DYKER HEIGHTS,7,2013,Female,235,323
J.H.S. 201 THE DYKER HEIGHTS,7,2013,Male,266,316
J.H.S. 201 THE DYKER HEIGHTS,7,2014,Female,228,321
J.H.S. 201 THE DYKER HEIGHTS,7,2014,Male,220,315
J.H.S. 201 THE DYKER HEIGHTS,8,2013,Female,220,312
J.H.S. 201 THE DYKER HEIGHTS,8,2013,Male,287,309
J.H.S. 201 THE DYKER HEIGHTS,8,2014,Female,246,320
J.H.S. 201 THE DYKER HEIGHTS,8,2014,Male,275,311
J.H.S. 201 THE DYKER HEIGHTS,All Grades,2013,Female,683,318
J.H.S. 201 THE DYKER HEIGHTS,All Grades,2013,Male,774,312
J.H.S. 201 THE DYKER HEIGHTS,All Grades,2014,Female,688,319
J.H.S. 201 THE DYKER HEIGHTS,All Grades,2014,Male,727,313
P.S. 204 VINCE LOMBARDI,3,2013,Female,95,314
P.S. 204 VINCE LOMBARDI,3,2013,Male,86,299
P.S. 204 VINCE LOMBARDI,3,2014,Female,85,314
P.S. 204 VINCE LOMBARDI,3,2014,Male,84,305
P.S. 204 VINCE LOMBARDI,4,2013,Female,75,320
P.S. 204 VINCE LOMBARDI,4,2013,Male,90,312
P.S. 204 VINCE LOMBARDI,4,2014,Female,91,325
P.S. 204 VINCE LOMBARDI,4,2014,Male,82,308
P.S. 204 VINCE LOMBARDI,5,2013,Female,97,314
P.S. 204 VINCE LOMBARDI,5,2013,Male,89,305
P.S. 204 VINCE LOMBARDI,5,2014,Female,78,315
P.S. 204 VINCE LOMBARDI,5,2014,Male,90,312
P.S. 204 VINCE LOMBARDI,All Grades,2013,Female,267,316
P.S. 204 VINCE LOMBARDI,All Grades,2013,Male,265,306
P.S. 204 VINCE LOMBARDI,All Grades,2014,Female,254,318
P.S. 204 VINCE LOMBARDI,All Grades,2014,Male,256,308
P.S. 205 CLARION,3,2013,Female,55,296
P.S. 205 CLARION,3,2013,Male,47,307
P.S. 205 CLARION,3,2014,Female,64,311
P.S. 205 CLARION,3,2014,Male,70,300
P.S. 205 CLARION,4,2013,Female,63,307
P.S. 205 CLARION,4,2013,Male,76,296
P.S. 205 CLARION,4,2014,Female,62,301
P.S. 205 CLARION,4,2014,Male,58,307
P.S. 205 CLARION,5,2013,Female,56,308
P.S. 205 CLARION,5,2013,Male,66,298
P.S. 205 CLARION,5,2014,Female,66,306
P.S. 205 CLARION,5,2014,Male,71,299
P.S. 205 CLARION,All Grades,2013,Female,174,304
P.S. 205 CLARION,All Grades,2013,Male,189,300
P.S. 205 CLARION,All Grades,2014,Female,192,306
P.S. 205 CLARION,All Grades,2014,Male,199,301
J.H.S. 220 JOHN J. PERSHING,6,2013,Female,188,285
J.H.S. 220 JOHN J. PERSHING,6,2013,Male,220,280
J.H.S. 220 JOHN J. PERSHING,6,2014,Female,182,291
J.H.S. 220 JOHN J. PERSHING,6,2014,Male,205,283
J.H.S. 220 JOHN J. PERSHING,7,2013,Female,191,290
J.H.S. 220 JOHN J. PERSHING,7,2013,Male,211,286
J.H.S. 220 JOHN J. PERSHING,7,2014,Female,192,298
J.H.S. 220 JOHN J. PERSHING,7,2014,Male,228,289
J.H.S. 220 JOHN J. PERSHING,8,2013,Female,201,288
J.H.S. 220 JOHN J. PERSHING,8,2013,Male,190,263
J.H.S. 220 JOHN J. PERSHING,8,2014,Female,202,291
J.H.S. 220 JOHN J. PERSHING,8,2014,Male,235,279
J.H.S. 220 JOHN J. PERSHING,All Grades,2013,Female,580,288
J.H.S. 220 JOHN J. PERSHING,All Grades,2013,Male,621,277
J.H.S. 220 JOHN J. PERSHING,All Grades,2014,Female,576,293
J.H.S. 220 JOHN J. PERSHING,All Grades,2014,Male,668,284
J.H.S. 223 THE MONTAUK,6,2013,Female,122,291
J.H.S. 223 THE MONTAUK,6,2013,Male,123,279
J.H.S. 223 THE MONTAUK,6,2014,Female,137,297
J.H.S. 223 THE MONTAUK,6,2014,Male,140,283
J.H.S. 223 THE MONTAUK,7,2013,Female,143,294
J.H.S. 223 THE MONTAUK,7,2013,Male,134,287
J.H.S. 223 THE MONTAUK,7,2014,Female,126,294
J.H.S. 223 THE MONTAUK,7,2014,Male,124,283
J.H.S. 223 THE MONTAUK,8,2013,Female,105,289
J.H.S. 223 THE MONTAUK,8,2013,Male,110,287
J.H.S. 223 THE MONTAUK,8,2014,Female,153,292
J.H.S. 223 THE MONTAUK,8,2014,Male,136,284
J.H.S. 223 THE MONTAUK,All Grades,2013,Female,370,292
J.H.S. 223 THE MONTAUK,All Grades,2013,Male,367,284
J.H.S. 223 THE MONTAUK,All Grades,2014,Female,416,294
J.H.S. 223 THE MONTAUK,All Grades,2014,Male,400,283
J.H.S. 227 EDWARD B. SHALLOW,6,2013,Female,163,294
J.H.S. 227 EDWARD B. SHALLOW,6,2013,Male,206,281
J.H.S. 227 EDWARD B. SHALLOW,6,2014,Female,187,293
J.H.S. 227 EDWARD B. SHALLOW,6,2014,Male,189,289
J.H.S. 227 EDWARD B. SHALLOW,7,2013,Female,211,295
J.H.S. 227 EDWARD B. SHALLOW,7,2013,Male,252,281
J.H.S. 227 EDWARD B. SHALLOW,7,2014,Female,178,300
J.H.S. 227 EDWARD B. SHALLOW,7,2014,Male,217,292
J.H.S. 227 EDWARD B. SHALLOW,8,2013,Female,190,293
J.H.S. 227 EDWARD B. SHALLOW,8,2013,Male,220,281
J.H.S. 227 EDWARD B. SHALLOW,8,2014,Female,219,297
J.H.S. 227 EDWARD B. SHALLOW,8,2014,Male,263,282
J.H.S. 227 EDWARD B. SHALLOW,All Grades,2013,Female,564,294
J.H.S. 227 EDWARD B. SHALLOW,All Grades,2013,Male,678,281
J.H.S. 227 EDWARD B. SHALLOW,All Grades,2014,Female,584,297
J.H.S. 227 EDWARD B. SHALLOW,All Grades,2014,Male,669,287
P.S. 229 DYKER,3,2013,Female,74,325
P.S. 229 DYKER,3,2013,Male,72,317
P.S. 229 DYKER,3,2014,Female,60,335
P.S. 229 DYKER,3,2014,Male,58,322
P.S. 229 DYKER,4,2013,Female,60,331
P.S. 229 DYKER,4,2013,Male,76,321
P.S. 229 DYKER,4,2014,Female,73,320
P.S. 229 DYKER,4,2014,Male,79,314
P.S. 229 DYKER,5,2013,Female,65,333
P.S. 229 DYKER,5,2013,Male,54,325
P.S. 229 DYKER,5,2014,Female,61,340
P.S. 229 DYKER,5,2014,Male,75,333
P.S. 229 DYKER,6,2013,Female,37,317
P.S. 229 DYKER,6,2013,Male,55,313
P.S. 229 DYKER,6,2014,Female,46,322
P.S. 229 DYKER,6,2014,Male,41,316
P.S. 229 DYKER,7,2013,Female,48,306
P.S. 229 DYKER,7,2013,Male,54,303
P.S. 229 DYKER,7,2014,Female,40,311
P.S. 229 DYKER,7,2014,Male,53,310
P.S. 229 DYKER,8,2013,Female,40,318
P.S. 229 DYKER,8,2013,Male,50,311
P.S. 229 DYKER,8,2014,Female,49,310
P.S. 229 DYKER,8,2014,Male,49,307
P.S. 229 DYKER,All Grades,2013,Female,324,323
P.S. 229 DYKER,All Grades,2013,Male,361,315
P.S. 229 DYKER,All Grades,2014,Female,329,324
P.S. 229 DYKER,All Grades,2014,Male,355,318
P.S. 247 BROOKLYN,3,2013,Female,68,317
P.S. 247 BROOKLYN,3,2013,Male,48,315
P.S. 247 BROOKLYN,3,2014,Female,64,318
P.S. 247 BROOKLYN,3,2014,Male,60,306
P.S. 247 BROOKLYN,4,2013,Female,63,325
P.S. 247 BROOKLYN,4,2013,Male,48,314
P.S. 247 BROOKLYN,4,2014,Female,68,323
P.S. 247 BROOKLYN,4,2014,Male,52,314
P.S. 247 BROOKLYN,5,2013,Female,62,323
P.S. 247 BROOKLYN,5,2013,Male,45,320
P.S. 247 BROOKLYN,5,2014,Female,66,326
P.S. 247 BROOKLYN,5,2014,Male,50,313
P.S. 247 BROOKLYN,All Grades,2013,Female,193,321
P.S. 247 BROOKLYN,All Grades,2013,Male,141,316
P.S. 247 BROOKLYN,All Grades,2014,Female,198,323
P.S. 247 BROOKLYN,All Grades,2014,Male,162,311
J.H.S. 259 WILLIAM MCKINLEY,6,2013,Female,202,310
J.H.S. 259 WILLIAM MCKINLEY,6,2013,Male,223,300
J.H.S. 259 WILLIAM MCKINLEY,6,2014,Female,199,312
J.H.S. 259 WILLIAM MCKINLEY,6,2014,Male,242,308
J.H.S. 259 WILLIAM MCKINLEY,7,2013,Female,236,316
J.H.S. 259 WILLIAM MCKINLEY,7,2013,Male,259,299
J.H.S. 259 WILLIAM MCKINLEY,7,2014,Female,205,318
J.H.S. 259 WILLIAM MCKINLEY,7,2014,Male,212,311
J.H.S. 259 WILLIAM MCKINLEY,8,2013,Female,210,304
J.H.S. 259 WILLIAM MCKINLEY,8,2013,Male,257,299
J.H.S. 259 WILLIAM MCKINLEY,8,2014,Female,246,315
J.H.S. 259 WILLIAM MCKINLEY,8,2014,Male,267,300
J.H.S. 259 WILLIAM MCKINLEY,All Grades,2013,Female,648,310
J.H.S. 259 WILLIAM MCKINLEY,All Grades,2013,Male,739,299
J.H.S. 259 WILLIAM MCKINLEY,All Grades,2014,Female,650,315
J.H.S. 259 WILLIAM MCKINLEY,All Grades,2014,Male,721,306
P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,3,2014,Female,30,308
P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,3,2014,Male,26,297
P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,All Grades,2014,Female,30,308
P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,All Grades,2014,Male,26,297
P.S. 310,3,2013,Female,8,310
P.S. 310,3,2013,Male,12,288
P.S. 310,3,2014,Female,28,297
P.S. 310,3,2014,Male,39,299
P.S. 310,4,2014,Female,9,300
P.S. 310,4,2014,Male,12,301
P.S. 310,All Grades,2013,Female,8,310
P.S. 310,All Grades,2013,Male,12,288
P.S. 310,All Grades,2014,Female,37,298
P.S. 310,All Grades,2014,Male,51,299
PS 503: THE SCHOOL OF DISCOVERY,3,2013,Female,64,293
PS 503: THE SCHOOL OF DISCOVERY,3,2013,Male,93,280
PS 503: THE SCHOOL OF DISCOVERY,3,2014,Female,68,299
PS 503: THE SCHOOL OF DISCOVERY,3,2014,Male,88,287
PS 503: THE SCHOOL OF DISCOVERY,4,2013,Female,71,290
PS 503: THE SCHOOL OF DISCOVERY,4,2013,Male,63,275
PS 503: THE SCHOOL OF DISCOVERY,4,2014,Female,64,289
PS 503: THE SCHOOL OF DISCOVERY,4,2014,Male,93,278
PS 503: THE SCHOOL OF DISCOVERY,5,2013,Female,71,282
PS 503: THE SCHOOL OF DISCOVERY,5,2013,Male,70,279
PS 503: THE SCHOOL OF DISCOVERY,5,2014,Female,70,298
PS 503: THE SCHOOL OF DISCOVERY,5,2014,Male,65,283
PS 503: THE SCHOOL OF DISCOVERY,All Grades,2013,Female,206,288
PS 503: THE SCHOOL OF DISCOVERY,All Grades,2013,Male,226,278
PS 503: THE SCHOOL OF DISCOVERY,All Grades,2014,Female,202,296
PS 503: THE SCHOOL OF DISCOVERY,All Grades,2014,Male,246,282
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,3,2013,Female,62,289
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,3,2013,Male,54,282
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,3,2014,Female,59,286
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,3,2014,Male,66,287
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,4,2013,Female,44,302
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,4,2013,Male,56,294
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,4,2014,Female,64,299
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,4,2014,Male,58,280
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,5,2013,Female,55,299
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,5,2013,Male,73,296
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,5,2014,Female,41,305
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,5,2014,Male,58,292
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,All Grades,2013,Female,161,296
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,All Grades,2013,Male,183,291
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,All Grades,2014,Female,164,296
P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,All Grades,2014,Male,182,286
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,6,2013,Female,45,299
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,6,2014,Female,55,308
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,7,2013,Female,57,299
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,7,2014,Female,36,305
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,8,2013,Female,61,302
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,8,2014,Female,61,300
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,All Grades,2013,Female,163,300
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,All Grades,2014,Female,152,304
THE ACADEMY OF TALENTED SCHOLARS,3,2013,Female,33,325
THE ACADEMY OF TALENTED SCHOLARS,3,2013,Male,30,322
THE ACADEMY OF TALENTED SCHOLARS,3,2014,Female,33,327
THE ACADEMY OF TALENTED SCHOLARS,3,2014,Male,28,327
THE ACADEMY OF TALENTED SCHOLARS,4,2013,Female,20,314
THE ACADEMY OF TALENTED SCHOLARS,4,2013,Male,29,310
THE ACADEMY OF TALENTED SCHOLARS,4,2014,Female,33,327
THE ACADEMY OF TALENTED SCHOLARS,4,2014,Male,29,320
THE ACADEMY OF TALENTED SCHOLARS,5,2014,Female,21,311
THE ACADEMY OF TALENTED SCHOLARS,5,2014,Male,25,317
THE ACADEMY OF TALENTED SCHOLARS,All Grades,2013,Female,53,321
THE ACADEMY OF TALENTED SCHOLARS,All Grades,2013,Male,59,316
THE ACADEMY OF TALENTED SCHOLARS,All Grades,2014,Female,87,323
THE ACADEMY OF TALENTED SCHOLARS,All Grades,2014,Male,82,321
BROOKLYN SCHOOL OF INQUIRY,3,2013,Female,49,334
BROOKLYN SCHOOL OF INQUIRY,3,2013,Male,32,325
BROOKLYN SCHOOL OF INQUIRY,3,2014,Female,29,335
BROOKLYN SCHOOL OF INQUIRY,3,2014,Male,29,337
BROOKLYN SCHOOL OF INQUIRY,4,2013,Female,26,346
BROOKLYN SCHOOL OF INQUIRY,4,2013,Male,23,337
BROOKLYN SCHOOL OF INQUIRY,4,2014,Female,50,337
BROOKLYN SCHOOL OF INQUIRY,4,2014,Male,30,322
BROOKLYN SCHOOL OF INQUIRY,5,2014,Female,24,355
BROOKLYN SCHOOL OF INQUIRY,5,2014,Male,22,341
BROOKLYN SCHOOL OF INQUIRY,All Grades,2013,Female,75,338
BROOKLYN SCHOOL OF INQUIRY,All Grades,2013,Male,55,330
BROOKLYN SCHOOL OF INQUIRY,All Grades,2014,Female,103,341
BROOKLYN SCHOOL OF INQUIRY,All Grades,2014,Male,81,333
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,3,2013,Female,24,349
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,3,2013,Male,31,337
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,3,2014,Female,41,335
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,3,2014,Male,49,324
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,4,2014,Female,22,355
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,4,2014,Male,29,349
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,All Grades,2013,Female,24,349
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,All Grades,2013,Male,31,337
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,All Grades,2014,Female,63,342
P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,All Grades,2014,Male,78,333
"SCHOOL OF MATH, SCIENCE, AND HEALTHY LIVING",3,2014,Female,25,269
"SCHOOL OF MATH, SCIENCE, AND HEALTHY LIVING",3,2014,Male,27,258
"SCHOOL OF MATH, SCIENCE, AND HEALTHY LIVING",All Grades,2014,Female,25,269
"SCHOOL OF MATH, SCIENCE, AND HEALTHY LIVING",All Grades,2014,Male,27,258
P.S. 90 EDNA COHEN SCHOOL,3,2013,Female,56,299
P.S. 90 EDNA COHEN SCHOOL,3,2013,Male,35,293
P.S. 90 EDNA COHEN SCHOOL,3,2014,Female,44,291
P.S. 90 EDNA COHEN SCHOOL,3,2014,Male,45,287
P.S. 90 EDNA COHEN SCHOOL,4,2013,Female,38,296
P.S. 90 EDNA COHEN SCHOOL,4,2013,Male,33,293
P.S. 90 EDNA COHEN SCHOOL,4,2014,Female,59,298
P.S. 90 EDNA COHEN SCHOOL,4,2014,Male,38,294
P.S. 90 EDNA COHEN SCHOOL,5,2013,Female,37,301
P.S. 90 EDNA COHEN SCHOOL,5,2013,Male,25,285
P.S. 90 EDNA COHEN SCHOOL,5,2014,Female,38,286
P.S. 90 EDNA COHEN SCHOOL,5,2014,Male,31,291
P.S. 90 EDNA COHEN SCHOOL,All Grades,2013,Female,131,299
P.S. 90 EDNA COHEN SCHOOL,All Grades,2013,Male,93,291
P.S. 90 EDNA COHEN SCHOOL,All Grades,2014,Female,141,293
P.S. 90 EDNA COHEN SCHOOL,All Grades,2014,Male,114,290
P.S. 095 THE GRAVESEND,3,2013,Female,58,309
P.S. 095 THE GRAVESEND,3,2013,Male,66,299
P.S. 095 THE GRAVESEND,3,2014,Female,54,321
P.S. 095 THE GRAVESEND,3,2014,Male,59,300
P.S. 095 THE GRAVESEND,4,2013,Female,61,310
P.S. 095 THE GRAVESEND,4,2013,Male,58,295
P.S. 095 THE GRAVESEND,4,2014,Female,59,314
P.S. 095 THE GRAVESEND,4,2014,Male,61,306
P.S. 095 THE GRAVESEND,5,2013,Female,44,311
P.S. 095 THE GRAVESEND,5,2013,Male,52,303
P.S. 095 THE GRAVESEND,5,2014,Female,59,306
P.S. 095 THE GRAVESEND,5,2014,Male,56,293
P.S. 095 THE GRAVESEND,6,2013,Female,26,292
P.S. 095 THE GRAVESEND,6,2013,Male,26,293
P.S. 095 THE GRAVESEND,6,2014,Female,18,302
P.S. 095 THE GRAVESEND,6,2014,Male,31,296
P.S. 095 THE GRAVESEND,7,2013,Female,31,300
P.S. 095 THE GRAVESEND,7,2013,Male,31,288
P.S. 095 THE GRAVESEND,7,2014,Female,26,296
P.S. 095 THE GRAVESEND,7,2014,Male,25,301
P.S. 095 THE GRAVESEND,8,2013,Female,25,295
P.S. 095 THE GRAVESEND,8,2013,Male,29,289
P.S. 095 THE GRAVESEND,8,2014,Female,28,308
P.S. 095 THE GRAVESEND,8,2014,Male,31,293
P.S. 095 THE GRAVESEND,All Grades,2013,Female,245,305
P.S. 095 THE GRAVESEND,All Grades,2013,Male,262,296
P.S. 095 THE GRAVESEND,All Grades,2014,Female,244,310
P.S. 095 THE GRAVESEND,All Grades,2014,Male,263,299
I.S. 096 SETH LOW,6,2013,Female,88,294
I.S. 096 SETH LOW,6,2013,Male,99,289
I.S. 096 SETH LOW,6,2014,Female,74,294
I.S. 096 SETH LOW,6,2014,Male,81,288
I.S. 096 SETH LOW,7,2013,Female,108,295
I.S. 096 SETH LOW,7,2013,Male,120,281
I.S. 096 SETH LOW,7,2014,Female,94,299
I.S. 096 SETH LOW,7,2014,Male,113,286
I.S. 096 SETH LOW,8,2013,Female,111,293
I.S. 096 SETH LOW,8,2013,Male,114,283
I.S. 096 SETH LOW,8,2014,Female,109,298
I.S. 096 SETH LOW,8,2014,Male,126,287
I.S. 096 SETH LOW,All Grades,2013,Female,307,294
