School Name,Grade,Year,Category,Number Tested,Mean Scale Score
SPRING CREEK COMMUNITY SCHOOL,All Grades,2014,Black,117,281
SPRING CREEK COMMUNITY SCHOOL,All Grades,2014,Hispanic,37,278
SPRING CREEK COMMUNITY SCHOOL,All Grades,2014,White,1,s
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,6,2013,Asian,4,s
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,6,2013,Black,63,309
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,6,2013,Hispanic,16,306
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,6,2013,White,1,s
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,6,2014,Asian,9,330
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,6,2014,Black,66,304
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,6,2014,Hispanic,26,315
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,7,2013,Asian,5,s
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,7,2013,Black,67,300
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,7,2013,Hispanic,25,303
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,7,2014,Asian,4,s
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,7,2014,Black,62,312
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,7,2014,Hispanic,14,308
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,7,2014,White,1,s
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,8,2013,Asian,9,334
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,8,2013,Black,69,303
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,8,2013,Hispanic,18,293
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,8,2014,Asian,1,s
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,8,2014,Black,32,299
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,8,2014,Hispanic,11,291
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,All Grades,2013,Asian,18,336
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,All Grades,2013,Black,199,304
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,All Grades,2013,Hispanic,59,301
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,All Grades,2013,White,1,s
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,All Grades,2014,Asian,14,330
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,All Grades,2014,Black,160,306
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,All Grades,2014,Hispanic,51,308
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,All Grades,2014,White,1,s
VAN SICLEN COMMUNITY MIDDLE SCHOOL,6,2014,Black,74,266
VAN SICLEN COMMUNITY MIDDLE SCHOOL,6,2014,Hispanic,37,260
VAN SICLEN COMMUNITY MIDDLE SCHOOL,6,2014,White,1,s
VAN SICLEN COMMUNITY MIDDLE SCHOOL,All Grades,2014,Black,74,266
VAN SICLEN COMMUNITY MIDDLE SCHOOL,All Grades,2014,Hispanic,37,260
VAN SICLEN COMMUNITY MIDDLE SCHOOL,All Grades,2014,White,1,s
VISTA ACADEMY,6,2014,Asian,1,s
VISTA ACADEMY,6,2014,Black,41,283
VISTA ACADEMY,6,2014,Hispanic,67,296
VISTA ACADEMY,6,2014,White,1,s
VISTA ACADEMY,All Grades,2014,Asian,1,s
VISTA ACADEMY,All Grades,2014,Black,41,283
VISTA ACADEMY,All Grades,2014,Hispanic,67,296
VISTA ACADEMY,All Grades,2014,White,1,s
LIBERTY AVENUE MIDDLE SCHOOL,6,2014,Asian,8,298
LIBERTY AVENUE MIDDLE SCHOOL,6,2014,Black,44,283
LIBERTY AVENUE MIDDLE SCHOOL,6,2014,Hispanic,86,290
LIBERTY AVENUE MIDDLE SCHOOL,6,2014,White,1,s
LIBERTY AVENUE MIDDLE SCHOOL,All Grades,2014,Asian,8,298
LIBERTY AVENUE MIDDLE SCHOOL,All Grades,2014,Black,44,283
LIBERTY AVENUE MIDDLE SCHOOL,All Grades,2014,Hispanic,86,290
LIBERTY AVENUE MIDDLE SCHOOL,All Grades,2014,White,1,s
SCHOOL OF THE FUTURE BROOKLYN,6,2014,Asian,3,s
SCHOOL OF THE FUTURE BROOKLYN,6,2014,Black,46,269
SCHOOL OF THE FUTURE BROOKLYN,6,2014,Hispanic,17,280
SCHOOL OF THE FUTURE BROOKLYN,6,2014,White,1,s
SCHOOL OF THE FUTURE BROOKLYN,All Grades,2014,Asian,3,s
SCHOOL OF THE FUTURE BROOKLYN,All Grades,2014,Black,46,269
SCHOOL OF THE FUTURE BROOKLYN,All Grades,2014,Hispanic,17,280
SCHOOL OF THE FUTURE BROOKLYN,All Grades,2014,White,1,s
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,3,2013,Asian,2,s
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,3,2013,Black,44,294
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,3,2013,Hispanic,22,293
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,3,2013,White,1,s
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,3,2014,Asian,2,s
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,3,2014,Black,58,285
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,3,2014,Hispanic,27,285
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,4,2013,Asian,2,s
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,4,2013,Black,47,278
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,4,2013,Hispanic,23,283
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,4,2014,Asian,3,s
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,4,2014,Black,48,286
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,4,2014,Hispanic,20,283
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,4,2014,White,1,s
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2013,Asian,3,s
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2013,Black,39,280
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2013,Hispanic,20,276
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2014,Asian,2,s
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2014,Black,43,281
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2014,Hispanic,21,286
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2013,Asian,7,317
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2013,Black,130,284
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2013,Hispanic,65,284
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2013,White,1,s
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2014,Asian,7,313
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2014,Black,149,284
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2014,Hispanic,68,285
EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2014,White,1,s
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2013,Asian,3,s
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2013,Black,50,276
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2013,Hispanic,31,273
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2014,Asian,2,s
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2014,Black,50,263
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2014,Hispanic,31,268
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2013,Asian,1,s
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2013,Black,49,273
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2013,Hispanic,19,271
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2013,White,1,s
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2014,Asian,3,s
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2014,Black,47,282
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2014,Hispanic,29,278
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2013,Black,34,263
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2013,Hispanic,24,258
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2014,Asian,1,s
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2014,Black,46,279
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2014,Hispanic,24,271
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2014,White,1,s
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2013,Asian,4,s
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2013,Black,133,271
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2013,Hispanic,74,268
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2013,White,1,s
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2014,Asian,6,304
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2014,Black,143,274
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2014,Hispanic,84,272
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2014,White,1,s
PS/IS 30 MARY WHITE OVINGTON,6,2013,Asian,15,338
PS/IS 30 MARY WHITE OVINGTON,6,2013,Black,3,s
PS/IS 30 MARY WHITE OVINGTON,6,2013,Hispanic,34,301
PS/IS 30 MARY WHITE OVINGTON,6,2013,White,61,304
PS/IS 30 MARY WHITE OVINGTON,6,2014,Asian,24,326
PS/IS 30 MARY WHITE OVINGTON,6,2014,Black,3,s
PS/IS 30 MARY WHITE OVINGTON,6,2014,Hispanic,41,310
PS/IS 30 MARY WHITE OVINGTON,6,2014,White,83,310
PS/IS 30 MARY WHITE OVINGTON,7,2013,Asian,23,325
PS/IS 30 MARY WHITE OVINGTON,7,2013,Black,3,s
PS/IS 30 MARY WHITE OVINGTON,7,2013,Hispanic,31,307
PS/IS 30 MARY WHITE OVINGTON,7,2013,White,64,312
PS/IS 30 MARY WHITE OVINGTON,7,2014,Asian,16,341
PS/IS 30 MARY WHITE OVINGTON,7,2014,Black,3,s
PS/IS 30 MARY WHITE OVINGTON,7,2014,Hispanic,35,305
PS/IS 30 MARY WHITE OVINGTON,7,2014,White,60,316
PS/IS 30 MARY WHITE OVINGTON,8,2013,Asian,20,332
PS/IS 30 MARY WHITE OVINGTON,8,2013,Black,1,s
PS/IS 30 MARY WHITE OVINGTON,8,2013,Hispanic,38,306
PS/IS 30 MARY WHITE OVINGTON,8,2013,White,64,312
PS/IS 30 MARY WHITE OVINGTON,8,2014,Asian,25,338
PS/IS 30 MARY WHITE OVINGTON,8,2014,Black,4,s
PS/IS 30 MARY WHITE OVINGTON,8,2014,Hispanic,31,311
PS/IS 30 MARY WHITE OVINGTON,8,2014,White,63,321
PS/IS 30 MARY WHITE OVINGTON,All Grades,2013,Asian,58,331
PS/IS 30 MARY WHITE OVINGTON,All Grades,2013,Black,7,301
PS/IS 30 MARY WHITE OVINGTON,All Grades,2013,Hispanic,103,305
PS/IS 30 MARY WHITE OVINGTON,All Grades,2013,White,189,309
PS/IS 30 MARY WHITE OVINGTON,All Grades,2014,Asian,65,334
PS/IS 30 MARY WHITE OVINGTON,All Grades,2014,Black,10,316
PS/IS 30 MARY WHITE OVINGTON,All Grades,2014,Hispanic,107,308
PS/IS 30 MARY WHITE OVINGTON,All Grades,2014,White,206,315
P.S. 048 MAPLETON,3,2013,Asian,57,326
P.S. 048 MAPLETON,3,2013,Black,1,s
P.S. 048 MAPLETON,3,2013,Hispanic,20,292
P.S. 048 MAPLETON,3,2013,White,28,291
P.S. 048 MAPLETON,3,2014,Asian,33,332
P.S. 048 MAPLETON,3,2014,Hispanic,22,289
P.S. 048 MAPLETON,3,2014,White,30,304
P.S. 048 MAPLETON,4,2013,Asian,57,334
P.S. 048 MAPLETON,4,2013,Hispanic,9,298
P.S. 048 MAPLETON,4,2013,White,22,312
P.S. 048 MAPLETON,4,2014,Asian,53,343
P.S. 048 MAPLETON,4,2014,Black,1,s
P.S. 048 MAPLETON,4,2014,Hispanic,17,305
P.S. 048 MAPLETON,4,2014,White,26,310
P.S. 048 MAPLETON,5,2013,Asian,42,337
P.S. 048 MAPLETON,5,2013,Black,1,s
P.S. 048 MAPLETON,5,2013,Hispanic,18,272
P.S. 048 MAPLETON,5,2013,White,15,291
P.S. 048 MAPLETON,5,2014,Asian,59,341
P.S. 048 MAPLETON,5,2014,Hispanic,9,303
P.S. 048 MAPLETON,5,2014,White,21,328
P.S. 048 MAPLETON,All Grades,2013,Asian,156,332
P.S. 048 MAPLETON,All Grades,2013,Black,2,s
P.S. 048 MAPLETON,All Grades,2013,Hispanic,47,285
P.S. 048 MAPLETON,All Grades,2013,White,65,298
P.S. 048 MAPLETON,All Grades,2014,Asian,145,340
P.S. 048 MAPLETON,All Grades,2014,Black,1,s
P.S. 048 MAPLETON,All Grades,2014,Hispanic,48,298
P.S. 048 MAPLETON,All Grades,2014,White,77,313
J.H.S. 062 DITMAS,5,2014,White,1,s
J.H.S. 062 DITMAS,6,2013,Asian,120,298
J.H.S. 062 DITMAS,6,2013,Black,86,293
J.H.S. 062 DITMAS,6,2013,Hispanic,111,292
J.H.S. 062 DITMAS,6,2013,White,57,288
J.H.S. 062 DITMAS,6,2014,Asian,115,302
J.H.S. 062 DITMAS,6,2014,Black,75,288
J.H.S. 062 DITMAS,6,2014,Hispanic,100,297
J.H.S. 062 DITMAS,6,2014,White,39,298
J.H.S. 062 DITMAS,7,2013,Asian,112,291
J.H.S. 062 DITMAS,7,2013,Black,92,279
J.H.S. 062 DITMAS,7,2013,Hispanic,108,285
J.H.S. 062 DITMAS,7,2013,White,58,269
J.H.S. 062 DITMAS,7,2014,Asian,118,300
J.H.S. 062 DITMAS,7,2014,Black,101,287
J.H.S. 062 DITMAS,7,2014,Hispanic,121,292
J.H.S. 062 DITMAS,7,2014,White,60,292
J.H.S. 062 DITMAS,8,2013,Asian,120,290
J.H.S. 062 DITMAS,8,2013,Black,119,288
J.H.S. 062 DITMAS,8,2013,Hispanic,108,286
J.H.S. 062 DITMAS,8,2013,White,45,291
J.H.S. 062 DITMAS,8,2014,Asian,120,303
J.H.S. 062 DITMAS,8,2014,Black,98,290
J.H.S. 062 DITMAS,8,2014,Hispanic,108,292
J.H.S. 062 DITMAS,8,2014,White,62,293
J.H.S. 062 DITMAS,All Grades,2013,Asian,352,293
J.H.S. 062 DITMAS,All Grades,2013,Black,297,287
J.H.S. 062 DITMAS,All Grades,2013,Hispanic,327,288
J.H.S. 062 DITMAS,All Grades,2013,White,160,282
J.H.S. 062 DITMAS,All Grades,2014,Asian,353,302
J.H.S. 062 DITMAS,All Grades,2014,Black,274,288
J.H.S. 062 DITMAS,All Grades,2014,Hispanic,329,293
J.H.S. 062 DITMAS,All Grades,2014,White,162,293
P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2013,Asian,103,319
P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2013,Black,1,s
P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2013,Hispanic,15,299
P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2013,White,15,324
P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2014,Asian,124,324
P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2014,Hispanic,14,304
P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2014,White,13,295
P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2013,Asian,127,325
P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2013,Black,1,s
P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2013,Hispanic,16,285
P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2013,White,18,310
P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2014,Asian,102,329
P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2014,Black,1,s
P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2014,Hispanic,14,308
P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2014,White,16,321
P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2013,Asian,99,326
P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2013,Black,1,s
P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2013,Hispanic,13,291
P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2013,White,12,300
P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2014,Asian,124,337
P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2014,Black,1,s
P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2014,Hispanic,16,302
P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2014,White,17,325
P.S. 69 VINCENT D. GRIPPO SCHOOL,All Grades,2013,Asian,329,323
P.S. 69 VINCENT D. GRIPPO SCHOOL,All Grades,2013,Black,3,s
P.S. 69 VINCENT D. GRIPPO SCHOOL,All Grades,2013,Hispanic,44,292
P.S. 69 VINCENT D. GRIPPO SCHOOL,All Grades,2013,White,45,312
P.S. 69 VINCENT D. GRIPPO SCHOOL,All Grades,2014,Asian,350,330
P.S. 69 VINCENT D. GRIPPO SCHOOL,All Grades,2014,Black,2,s
P.S. 69 VINCENT D. GRIPPO SCHOOL,All Grades,2014,Hispanic,44,304
P.S. 69 VINCENT D. GRIPPO SCHOOL,All Grades,2014,White,46,315
P.S. 102 THE BAYVIEW,3,2013,Asian,30,340
P.S. 102 THE BAYVIEW,3,2013,Black,1,s
P.S. 102 THE BAYVIEW,3,2013,Hispanic,49,314
P.S. 102 THE BAYVIEW,3,2013,White,126,323
P.S. 102 THE BAYVIEW,3,2014,Asian,33,352
P.S. 102 THE BAYVIEW,3,2014,Black,1,s
P.S. 102 THE BAYVIEW,3,2014,Hispanic,50,308
P.S. 102 THE BAYVIEW,3,2014,White,120,327
P.S. 102 THE BAYVIEW,4,2013,Asian,25,343
P.S. 102 THE BAYVIEW,4,2013,Hispanic,59,301
P.S. 102 THE BAYVIEW,4,2013,White,122,313
P.S. 102 THE BAYVIEW,4,2014,Asian,30,351
P.S. 102 THE BAYVIEW,4,2014,Black,1,s
P.S. 102 THE BAYVIEW,4,2014,Hispanic,50,304
P.S. 102 THE BAYVIEW,4,2014,White,127,322
P.S. 102 THE BAYVIEW,5,2013,Asian,23,330
P.S. 102 THE BAYVIEW,5,2013,Hispanic,46,302
P.S. 102 THE BAYVIEW,5,2013,White,129,316
P.S. 102 THE BAYVIEW,5,2014,Asian,28,344
P.S. 102 THE BAYVIEW,5,2014,Hispanic,61,312
P.S. 102 THE BAYVIEW,5,2014,White,129,318
P.S. 102 THE BAYVIEW,All Grades,2013,Asian,78,338
P.S. 102 THE BAYVIEW,All Grades,2013,Black,1,s
P.S. 102 THE BAYVIEW,All Grades,2013,Hispanic,154,305
P.S. 102 THE BAYVIEW,All Grades,2013,White,377,317
P.S. 102 THE BAYVIEW,All Grades,2014,Asian,91,349
P.S. 102 THE BAYVIEW,All Grades,2014,Black,2,s
P.S. 102 THE BAYVIEW,All Grades,2014,Hispanic,161,308
P.S. 102 THE BAYVIEW,All Grades,2014,White,376,322
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,3,2013,Asian,19,343
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,3,2013,Black,7,310
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,3,2013,Hispanic,32,303
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,3,2013,White,70,320
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,3,2014,Asian,17,336
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,3,2014,Black,5,s
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,3,2014,Hispanic,31,312
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,3,2014,White,51,319
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,4,2013,Asian,28,313
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,4,2013,Black,7,309
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,4,2013,Hispanic,39,307
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,4,2013,White,68,316
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,4,2014,Asian,22,338
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,4,2014,Black,6,294
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,4,2014,Hispanic,35,306
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,4,2014,White,70,330
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,5,2013,Asian,25,322
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,5,2013,Black,3,s
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,5,2013,Hispanic,33,301
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,5,2013,White,78,312
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,5,2014,Asian,26,324
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,5,2014,Black,5,s
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,5,2014,Hispanic,38,316
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,5,2014,White,72,326
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,6,2013,Asian,27,330
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,6,2013,Black,8,293
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,6,2013,Hispanic,34,301
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,6,2013,White,76,313
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,6,2014,Asian,27,325
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,6,2014,Black,6,303
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,6,2014,Hispanic,38,315
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,6,2014,White,90,316
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,7,2013,Asian,24,325
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,7,2013,Black,1,s
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,7,2013,Hispanic,45,307
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,7,2013,White,66,313
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,7,2014,Asian,29,336
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,7,2014,Black,7,305
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,7,2014,Hispanic,36,304
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,7,2014,White,75,317
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,8,2013,Asian,25,327
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,8,2013,Black,6,312
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,8,2013,Hispanic,42,308
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,8,2013,White,76,324
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,8,2014,Asian,24,333
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,8,2014,Black,5,s
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,8,2014,Hispanic,44,314
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,8,2014,White,67,319
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,All Grades,2013,Asian,148,326
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,All Grades,2013,Black,32,307
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,All Grades,2013,Hispanic,225,305
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,All Grades,2013,White,434,316
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,All Grades,2014,Asian,145,332
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,All Grades,2014,Black,34,311
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,All Grades,2014,Hispanic,222,311
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,All Grades,2014,White,425,321
P.S. 105 THE BLYTHEBOURNE,3,2013,Asian,289,317
P.S. 105 THE BLYTHEBOURNE,3,2013,Black,1,s
P.S. 105 THE BLYTHEBOURNE,3,2013,Hispanic,13,286
P.S. 105 THE BLYTHEBOURNE,3,2013,White,9,295
P.S. 105 THE BLYTHEBOURNE,3,2014,Asian,279,323
P.S. 105 THE BLYTHEBOURNE,3,2014,Hispanic,14,291
P.S. 105 THE BLYTHEBOURNE,3,2014,White,5,s
P.S. 105 THE BLYTHEBOURNE,4,2013,Asian,303,321
P.S. 105 THE BLYTHEBOURNE,4,2013,Hispanic,8,289
P.S. 105 THE BLYTHEBOURNE,4,2013,White,6,296
P.S. 105 THE BLYTHEBOURNE,4,2014,Asian,276,331
P.S. 105 THE BLYTHEBOURNE,4,2014,Black,1,s
P.S. 105 THE BLYTHEBOURNE,4,2014,Hispanic,10,286
P.S. 105 THE BLYTHEBOURNE,4,2014,White,6,306
P.S. 105 THE BLYTHEBOURNE,5,2013,Asian,270,334
P.S. 105 THE BLYTHEBOURNE,5,2013,Black,1,s
P.S. 105 THE BLYTHEBOURNE,5,2013,Hispanic,10,298
P.S. 105 THE BLYTHEBOURNE,5,2013,White,8,282
P.S. 105 THE BLYTHEBOURNE,5,2014,Asian,297,342
P.S. 105 THE BLYTHEBOURNE,5,2014,Hispanic,8,306
P.S. 105 THE BLYTHEBOURNE,5,2014,White,7,311
P.S. 105 THE BLYTHEBOURNE,All Grades,2013,Asian,862,324
P.S. 105 THE BLYTHEBOURNE,All Grades,2013,Black,2,s
P.S. 105 THE BLYTHEBOURNE,All Grades,2013,Hispanic,31,291
P.S. 105 THE BLYTHEBOURNE,All Grades,2013,White,23,291
P.S. 105 THE BLYTHEBOURNE,All Grades,2014,Asian,852,332
P.S. 105 THE BLYTHEBOURNE,All Grades,2014,Black,1,s
P.S. 105 THE BLYTHEBOURNE,All Grades,2014,Hispanic,32,293
P.S. 105 THE BLYTHEBOURNE,All Grades,2014,White,18,303
P.S. 112 LEFFERTS PARK,3,2013,Asian,36,336
P.S. 112 LEFFERTS PARK,3,2013,Hispanic,16,314
P.S. 112 LEFFERTS PARK,3,2013,White,22,304
P.S. 112 LEFFERTS PARK,3,2014,Asian,44,318
P.S. 112 LEFFERTS PARK,3,2014,Hispanic,27,297
P.S. 112 LEFFERTS PARK,3,2014,White,20,303
P.S. 112 LEFFERTS PARK,4,2013,Asian,44,333
P.S. 112 LEFFERTS PARK,4,2013,Black,1,s
P.S. 112 LEFFERTS PARK,4,2013,Hispanic,11,306
P.S. 112 LEFFERTS PARK,4,2013,White,20,317
P.S. 112 LEFFERTS PARK,4,2014,Asian,39,341
P.S. 112 LEFFERTS PARK,4,2014,Hispanic,21,298
P.S. 112 LEFFERTS PARK,4,2014,White,19,296
P.S. 112 LEFFERTS PARK,5,2013,Asian,44,331
P.S. 112 LEFFERTS PARK,5,2013,Black,1,s
